"bluestock_fintech_—_nifty_100__|__cash_flow__|__1,187_records",year_label,unnamed:_2,unnamed:_3,unnamed:_4,unnamed:_5,unnamed:_6,fiscal_year
417.0,DIVISLAB,0.0,1216.0,-83.0,-1091.0,41.0,0
418.0,DIVISLAB,0.0,1947.0,75.0,-35.0,1987.0,0
419.0,DIVISLAB,0.0,1912.0,-2195.0,-532.0,-816.0,0
420.0,DIVISLAB,0.0,2459.0,-2707.0,-797.0,-1045.0,0
421.0,DIVISLAB,0.0,1261.0,-269.0,-799.0,193.0,0
422.0,DLF,0.0,2009.0,1995.0,-3951.0,52.0,0
423.0,DLF,0.0,1468.0,3924.0,-4532.0,860.0,0
424.0,DLF,0.0,2037.0,98.0,-1547.0,588.0,0
425.0,DLF,0.0,2957.0,-818.0,-1929.0,210.0,0
426.0,DLF,0.0,-898.0,872.0,787.0,761.0,0
427.0,DLF,0.0,270.0,-2102.0,-232.0,-2064.0,0
428.0,DLF,0.0,2043.0,3.0,875.0,2921.0,0
429.0,DLF,0.0,356.0,6508.0,-9522.0,-2658.0,0
430.0,DLF,0.0,1460.0,150.0,-2184.0,-573.0,0
431.0,DLF,0.0,2832.0,267.0,-3828.0,-729.0,0
432.0,DLF,0.0,2375.0,-461.0,-2013.0,-98.0,0
433.0,DLF,0.0,2539.0,-1529.0,177.0,1186.0,0
434.0,DMART,0.0,127.0,-231.0,118.0,14.0,0
435.0,DMART,0.0,198.0,-270.0,65.0,-7.0,0
436.0,DMART,0.0,222.0,-474.0,234.0,-17.0,0
437.0,DMART,0.0,433.0,-633.0,196.0,-3.0,0
438.0,DMART,0.0,455.0,-2482.0,2025.0,-1.0,0
439.0,DMART,0.0,730.0,464.0,-1159.0,34.0,0
440.0,DMART,0.0,807.0,-958.0,209.0,57.0,0
441.0,DMART,0.0,1280.0,-4657.0,3357.0,-19.0,0
442.0,DMART,0.0,1375.0,-1110.0,-180.0,86.0,0
443.0,DMART,0.0,1372.0,-1289.0,-179.0,-96.0,0
444.0,DMART,0.0,2630.0,-2313.0,-205.0,112.0,0
445.0,DMART,0.0,2746.0,-2468.0,-148.0,130.0,0
446.0,DRREDDY,0.0,1378.0,-1437.0,-157.0,-216.0,0
447.0,DRREDDY,0.0,1970.0,-1604.0,-24.0,342.0,0
448.0,DRREDDY,0.0,2524.0,-2370.0,-433.0,-280.0,0
449.0,DRREDDY,0.0,3263.0,-1610.0,-1700.0,-47.0,0
450.0,DRREDDY,0.0,2144.0,-1890.0,-369.0,-114.0,0
451.0,DRREDDY,0.0,1803.0,-1483.0,-444.0,-124.0,0
452.0,DRREDDY,0.0,2870.0,-769.0,-2133.0,-31.0,0
453.0,DRREDDY,0.0,2984.0,-495.0,-2516.0,-27.0,0
454.0,DRREDDY,0.0,3570.0,-2255.0,-30.0,1286.0,0
455.0,DRREDDY,0.0,2811.0,-2565.0,-242.0,3.0,0
456.0,DRREDDY,0.0,5888.0,-4109.0,-2686.0,-907.0,0
457.0,DRREDDY,0.0,4543.0,-4034.0,-376.0,133.0,0
458.0,EICHERMOT,0.0,496.0,-773.0,-111.0,-388.0,0
459.0,EICHERMOT,0.0,716.0,-790.0,-47.0,-121.0,0
460.0,EICHERMOT,0.0,1047.0,-1214.0,-162.0,-329.0,0
461.0,EICHERMOT,0.0,1463.0,-1001.0,-466.0,-4.0,0
462.0,EICHERMOT,0.0,1708.0,-1744.0,25.0,-10.0,0
463.0,EICHERMOT,0.0,2482.0,-2145.0,-262.0,75.0,0
464.0,EICHERMOT,0.0,1575.0,-660.0,-292.0,623.0,0
465.0,EICHERMOT,0.0,1694.0,-1508.0,-858.0,-673.0,0
466.0,EICHERMOT,0.0,1691.0,-1625.0,-15.0,51.0,0
467.0,EICHERMOT,0.0,1527.0,-983.0,-593.0,-50.0,0
468.0,EICHERMOT,0.0,2823.0,-2397.0,-417.0,8.0,0
469.0,EICHERMOT,0.0,3724.0,-2834.0,-844.0,45.0,0
470.0,GAIL,0.0,6603.0,-8626.0,3642.0,1618.0,0
471.0,GAIL,0.0,4615.0,-4466.0,-3.0,146.0,0
472.0,GAIL,0.0,4214.0,-2809.0,-3058.0,-1653.0,0
473.0,GAIL,0.0,3960.0,-904.0,-3028.0,29.0,0
474.0,GAIL,0.0,6024.0,-334.0,-5275.0,415.0,0
475.0,GAIL,0.0,8769.0,-2660.0,-5252.0,858.0,0
476.0,GAIL,0.0,7984.0,-5701.0,-3364.0,-1081.0,0
477.0,GAIL,0.0,8345.0,-8299.0,281.0,328.0,0
478.0,GAIL,0.0,8993.0,-4640.0,-3471.0,882.0,0
479.0,GAIL,0.0,9420.0,-5490.0,-3917.0,13.0,0
480.0,GAIL,0.0,3205.0,-7453.0,2972.0,-1276.0,0
481.0,GAIL,0.0,12586.0,-8226.0,-3457.0,902.0,0
482.0,GODREJCP,0.0,820.0,-865.0,282.0,237.0,0
483.0,GODREJCP,0.0,1116.0,-494.0,-620.0,1.0,0
484.0,GODREJCP,0.0,1027.0,-1236.0,-12.0,-221.0,0
485.0,GODREJCP,0.0,847.0,-622.0,-202.0,23.0,0
486.0,GODREJCP,0.0,1860.0,-2243.0,665.0,282.0,0
487.0,GODREJCP,0.0,1723.0,-336.0,-1384.0,3.0,0
488.0,GODREJCP,0.0,1729.0,274.0,-2039.0,-36.0,0
489.0,GODREJCP,0.0,1588.0,-552.0,-1295.0,-259.0,0
490.0,GODREJCP,0.0,2030.0,-292.0,-1816.0,-79.0,0
491.0,GODREJCP,0.0,1451.0,-844.0,-380.0,227.0,0
492.0,GODREJCP,0.0,2151.0,-1754.0,-794.0,-398.0,0
493.0,GODREJCP,0.0,2070.0,-3435.0,1406.0,41.0,0
494.0,GRASIM,0.0,4242.0,-5687.0,1348.0,-97.0,0
495.0,GRASIM,0.0,3549.0,-2336.0,-1046.0,168.0,0
496.0,GRASIM,0.0,4594.0,-2359.0,-2278.0,-42.0,0
497.0,GRASIM,0.0,5868.0,-4515.0,-1365.0,-11.0,0
498.0,GRASIM,0.0,7288.0,-3509.0,-3799.0,-20.0,0
499.0,GRASIM,0.0,-4140.0,1546.0,3449.0,856.0,0
500.0,GRASIM,0.0,-1659.0,-2212.0,4158.0,287.0,0
501.0,GRASIM,0.0,16620.0,-11364.0,-3418.0,1838.0,0
502.0,GRASIM,0.0,15075.0,-7146.0,-8003.0,-75.0,0
503.0,GRASIM,0.0,7038.0,-1053.0,-6733.0,-748.0,0
504.0,GRASIM,0.0,-12685.0,-13712.0,26469.0,72.0,0
505.0,GRASIM,0.0,-10719.0,-23114.0,33908.0,75.0,0
506.0,HAL,0.0,-423.0,3021.0,-164.0,2433.0,0
507.0,HAL,0.0,-734.0,594.0,-2540.0,-2680.0,0
508.0,HAL,0.0,-7694.0,5292.0,2321.0,-80.0,0
509.0,HAL,0.0,1537.0,-1334.0,64.0,266.0,0
510.0,HAL,0.0,15124.0,-1190.0,-7070.0,6864.0,0
511.0,HAL,0.0,10180.0,-12789.0,-1464.0,-4072.0,0
512.0,HAL,0.0,8836.0,-5734.0,-1731.0,1370.0,0
513.0,HAL,0.0,8226.0,-6412.0,-1999.0,-185.0,0
514.0,HAVELLS,0.0,638.0,-144.0,-252.0,242.0,0
515.0,HAVELLS,0.0,868.0,-376.0,-310.0,183.0,0
516.0,HAVELLS,0.0,963.0,-485.0,-754.0,-277.0,0
517.0,HAVELLS,0.0,513.0,-121.0,-621.0,-229.0,0
518.0,HAVELLS,0.0,767.0,-220.0,-98.0,450.0,0
519.0,HAVELLS,0.0,1100.0,-946.0,-409.0,-255.0,0
520.0,HAVELLS,0.0,501.0,185.0,-318.0,368.0,0
521.0,HAVELLS,0.0,827.0,-548.0,-716.0,-437.0,0
522.0,HAVELLS,0.0,660.0,-763.0,190.0,87.0,0
523.0,HAVELLS,0.0,1728.0,-759.0,-547.0,421.0,0
524.0,HAVELLS,0.0,565.0,31.0,-907.0,-311.0,0
525.0,HAVELLS,0.0,1953.0,-1618.0,-534.0,-199.0,0
526.0,HCLTECH,0.0,4492.0,-2361.0,-2086.0,44.0,0
527.0,HCLTECH,0.0,6457.0,-4842.0,-1308.0,307.0,0
528.0,HCLTECH,0.0,5539.0,-2088.0,-3140.0,311.0,0
529.0,HCLTECH,0.0,3823.0,-2208.0,-2237.0,-623.0,0
530.0,HCLTECH,0.0,8995.0,-3890.0,-4517.0,588.0,0
531.0,HCLTECH,0.0,8328.0,-2236.0,-5714.0,378.0,0
532.0,HCLTECH,0.0,8971.0,-3256.0,-1471.0,4244.0,0
533.0,HCLTECH,0.0,13359.0,-12332.0,-3168.0,-2141.0,0
534.0,HCLTECH,0.0,19618.0,-5665.0,-11192.0,2761.0,0
535.0,HCLTECH,0.0,16900.0,1597.0,-14508.0,3989.0,0
536.0,HCLTECH,0.0,18009.0,-3573.0,-15881.0,-1445.0,0
537.0,HCLTECH,0.0,22448.0,-6608.0,-15464.0,376.0,0
538.0,HDFCBANK,0.0,-5847.0,-902.0,13105.0,6356.0,0
539.0,HDFCBANK,0.0,4211.0,-1099.0,9270.0,12382.0,0
540.0,HDFCBANK,0.0,-21281.0,-800.0,18694.0,-3387.0,0
541.0,HDFCBANK,0.0,-34435.0,-837.0,37815.0,2542.0,0
542.0,HDFCBANK,0.0,17282.0,-1146.0,-5893.0,10242.0,0
543.0,HDFCBANK,0.0,17214.0,-842.0,57378.0,73750.0,0
544.0,HDFCBANK,0.0,-62872.0,-1503.0,23131.0,-41244.0,0
545.0,HDFCBANK,0.0,-16869.0,-1403.0,24394.0,6122.0,0
546.0,HDFCBANK,0.0,42476.0,-1823.0,-7321.0,33332.0,0
547.0,HDFCBANK,0.0,-11960.0,-2051.0,48124.0,34113.0,0
548.0,HDFCBANK,0.0,20814.0,-2992.0,23941.0,41762.0,0
549.0,HDFCBANK,0.0,19069.0,16600.0,-3983.0,31687.0,0
550.0,HDFCLIFE,0.0,0.0,0.0,0.0,0.0,0
551.0,HDFCLIFE,0.0,0.0,0.0,0.0,0.0,0
552.0,HDFCLIFE,0.0,4459.0,-3514.0,-168.0,777.0,0
553.0,HDFCLIFE,0.0,5687.0,-3962.0,-212.0,1513.0,0
554.0,HDFCLIFE,0.0,6230.0,-5177.0,-236.0,817.0,0
555.0,HDFCLIFE,0.0,6739.0,-4421.0,-196.0,2122.0,0
556.0,HDFCLIFE,0.0,9868.0,-10182.0,-337.0,-651.0,0
557.0,HDFCLIFE,0.0,7388.0,-7789.0,38.0,-364.0,0
558.0,HDFCLIFE,0.0,9703.0,-8952.0,678.0,1429.0,0
559.0,HDFCLIFE,0.0,5943.0,-801.0,-238.0,4904.0,0
560.0,HDFCLIFE,0.0,6883.0,-10071.0,1985.0,-1203.0,0
561.0,HDFCLIFE,0.0,10721.0,-13614.0,-403.0,-3296.0,0
562.0,HEROMOTOCO,0.0,2963.0,-1616.0,-1414.0,-66.0,0
563.0,HEROMOTOCO,0.0,2186.0,31.0,-2131.0,86.0,0
564.0,HEROMOTOCO,0.0,3722.0,-2300.0,-1475.0,-53.0,0
565.0,HEROMOTOCO,0.0,4007.0,-1972.0,-2036.0,-1.0,0
566.0,HEROMOTOCO,0.0,4017.0,-1858.0,-2102.0,57.0,0
567.0,HEROMOTOCO,0.0,1032.0,1298.0,-2252.0,78.0,0
568.0,HEROMOTOCO,0.0,5518.0,-2819.0,-2602.0,97.0,0
569.0,HEROMOTOCO,0.0,4110.0,-2289.0,-1852.0,-31.0,0
570.0,HEROMOTOCO,0.0,2104.0,-222.0,-1975.0,-94.0,0
571.0,HEROMOTOCO,0.0,2614.0,-421.0,-2147.0,45.0,0
572.0,HEROMOTOCO,0.0,4923.0,-1828.0,-2717.0,379.0,0
573.0,HINDALCO,0.0,2977.0,-13801.0,10278.0,-545.0,0
574.0,HINDALCO,0.0,7956.0,-8095.0,1493.0,1353.0,0
575.0,HINDALCO,0.0,7143.0,-3873.0,-2437.0,833.0,0
576.0,HINDALCO,0.0,11688.0,-3220.0,-8862.0,-394.0,0
577.0,HINDALCO,0.0,12687.0,-2876.0,-5552.0,4259.0,0
578.0,HINDALCO,0.0,10898.0,5333.0,-16412.0,-181.0,0
579.0,HINDALCO,0.0,11977.0,-5456.0,-5466.0,1055.0,0
580.0,HINDALCO,0.0,12745.0,-7227.0,6656.0,12174.0,0
581.0,HINDALCO,0.0,17232.0,-25280.0,-4882.0,-12930.0,0
582.0,HINDALCO,0.0,16838.0,-6773.0,-6765.0,3300.0,0
583.0,HINDALCO,0.0,19208.0,-7559.0,-10450.0,1199.0,0
584.0,HINDALCO,0.0,24056.0,-14267.0,-10817.0,-1028.0,0
585.0,HINDUNILVR,0.0,3605.0,63.0,-4147.0,-480.0,0
586.0,HINDUNILVR,0.0,3818.0,-475.0,-2960.0,383.0,0
587.0,HINDUNILVR,0.0,3292.0,138.0,-3462.0,-33.0,0
588.0,HINDUNILVR,0.0,4171.0,-282.0,-3864.0,25.0,0
589.0,HINDUNILVR,0.0,5185.0,-1173.0,-4214.0,-202.0,0
590.0,HINDUNILVR,0.0,6059.0,-1063.0,-4975.0,21.0,0
591.0,HINDUNILVR,0.0,5800.0,-438.0,-5390.0,-28.0,0
592.0,HINDUNILVR,0.0,7623.0,1791.0,-6819.0,2595.0,0
593.0,HINDUNILVR,0.0,9163.0,-1228.0,-9309.0,-1374.0,0
594.0,HINDUNILVR,0.0,9048.0,-1728.0,-8015.0,-695.0,0
595.0,HINDUNILVR,0.0,9991.0,-1484.0,-8953.0,-446.0,0
596.0,HINDUNILVR,0.0,15469.0,-5324.0,-10034.0,111.0,0
597.0,ICICIBANK,0.0,17494.0,-18563.0,9283.0,8215.0,0
598.0,ICICIBANK,0.0,6765.0,-15750.0,7872.0,-1113.0,0
599.0,ICICIBANK,0.0,-12273.0,-13175.0,24827.0,-621.0,0
600.0,ICICIBANK,0.0,23645.0,-12060.0,5814.0,17399.0,0
601.0,ICICIBANK,0.0,52636.0,-1711.0,-35470.0,15455.0,0
602.0,ICICIBANK,0.0,19383.0,-50551.0,39676.0,8508.0,0
603.0,ICICIBANK,0.0,48671.0,-30282.0,-19997.0,-1608.0,0
604.0,ICICIBANK,0.0,79565.0,-42095.0,2992.0,40462.0,0
605.0,ICICIBANK,0.0,138015.0,-63631.0,-54667.0,19718.0,0
606.0,ICICIBANK,0.0,58111.0,-39448.0,17451.0,36114.0,0
607.0,ICICIBANK,0.0,-3771.0,-67689.0,24791.0,-46669.0,0
608.0,ICICIBANK,0.0,157284.0,-144737.0,13765.0,26312.0,0
609.0,ICICIGI,0.0,984.0,-962.0,102.0,124.0,0
610.0,ICICIGI,0.0,595.0,-706.0,4.0,-108.0,0
611.0,ICICIGI,0.0,-98.0,171.0,-93.0,-20.0,0
612.0,ICICIGI,0.0,511.0,-310.0,-148.0,53.0,0
613.0,ICICIGI,0.0,1628.0,-1990.0,361.0,-1.0,0
614.0,ICICIGI,0.0,2390.0,-1896.0,-96.0,398.0,0
615.0,ICICIGI,0.0,2976.0,-2856.0,-310.0,-190.0,0
616.0,ICICIGI,0.0,3433.0,-3382.0,-420.0,-369.0,0
617.0,ICICIGI,0.0,1774.0,-1367.0,-212.0,195.0,0
618.0,ICICIGI,0.0,809.0,135.0,-879.0,65.0,0
619.0,ICICIGI,0.0,2290.0,-1685.0,-695.0,-90.0,0
620.0,ICICIGI,0.0,2407.0,-1921.0,-355.0,131.0,0
621.0,ICICIPRULI,0.0,-2641.0,1564.0,-514.0,-1591.0,0
622.0,ICICIPRULI,0.0,-2382.0,6012.0,-1091.0,2539.0,0
623.0,ICICIPRULI,0.0,523.0,-1822.0,-966.0,-2264.0,0
624.0,ICICIPRULI,0.0,3634.0,27.0,-1442.0,2219.0,0
625.0,ICICIPRULI,0.0,4130.0,-696.0,-994.0,2439.0,0
626.0,ICICIPRULI,0.0,5690.0,-5389.0,-1188.0,-887.0,0
627.0,ICICIPRULI,0.0,11377.0,-7559.0,-843.0,2975.0,0
628.0,ICICIPRULI,0.0,8596.0,-10797.0,-405.0,-2606.0,0
629.0,ICICIPRULI,0.0,7314.0,-5084.0,1205.0,3434.0,0
630.0,ICICIPRULI,0.0,1831.0,-816.0,-319.0,696.0,0
631.0,ICICIPRULI,0.0,89.0,-1145.0,-112.0,-1168.0,0
632.0,ICICIPRULI,0.0,-7315.0,7420.0,-88.0,17.0,0
633.0,INDIGO,0.0,1741.0,-1890.0,36.0,-113.0,0
634.0,INDIGO,0.0,1595.0,-2914.0,1285.0,-34.0,0
635.0,INDIGO,0.0,2384.0,-940.0,-1308.0,136.0,0
636.0,INDIGO,0.0,3116.0,-1337.0,-1220.0,559.0,0
637.0,INDIGO,0.0,3782.0,-3033.0,-1401.0,-652.0,0
638.0,INDIGO,0.0,3903.0,-4152.0,766.0,518.0,0
639.0,INDIGO,0.0,3160.0,-2526.0,-592.0,42.0,0
640.0,INDIGO,0.0,6943.0,-4573.0,-2407.0,-37.0,0
641.0,INDIGO,0.0,-1620.0,3228.0,-1775.0,-168.0,0
642.0,INDIGO,0.0,2064.0,1527.0,-3088.0,503.0,0
643.0,INDIGO,0.0,12703.0,-4039.0,-8432.0,232.0,0
644.0,INDIGO,0.0,21183.0,-11759.0,-9979.0,-555.0,0
645.0,INDUSINDBK,0.0,-486.0,-174.0,1969.0,1309.0,0
646.0,INDUSINDBK,0.0,-4106.0,-174.0,4200.0,-79.0,0
647.0,INDUSINDBK,0.0,-1421.0,-276.0,5707.0,4010.0,0
648.0,INDUSINDBK,0.0,-2927.0,-258.0,2517.0,-667.0,0
649.0,INDUSINDBK,0.0,11569.0,-285.0,-2768.0,8516.0,0
650.0,INDUSINDBK,0.0,-20700.0,-217.0,15505.0,-5412.0,0
651.0,INDUSINDBK,0.0,-6389.0,-633.0,8590.0,1568.0,0
652.0,INDUSINDBK,0.0,-12039.0,526.0,12733.0,1220.0,0
653.0,INDUSINDBK,0.0,44646.0,-226.0,-4096.0,40324.0,0
654.0,INDUSINDBK,0.0,16600.0,-351.0,-4302.0,11947.0,0
655.0,INDUSINDBK,0.0,-12438.0,-441.0,1115.0,-11763.0,0
656.0,INDUSINDBK,0.0,-16843.0,-625.0,-2242.0,-19710.0,0
657.0,INFY,0.0,7373.0,-2922.0,-3210.0,1241.0,0
658.0,INFY,0.0,9825.0,-2563.0,-3144.0,4118.0,0
659.0,INFY,0.0,8353.0,999.0,-4935.0,4417.0,0
660.0,INFY,0.0,10028.0,-885.0,-6813.0,2330.0,0
661.0,INFY,0.0,11531.0,-14664.0,-6939.0,-10072.0,0
662.0,INFY,0.0,13218.0,4533.0,-20505.0,-2754.0,0
663.0,INFY,0.0,14841.0,-632.0,-14512.0,-303.0,0
664.0,INFY,0.0,17003.0,-331.0,-17591.0,-919.0,0
665.0,INFY,0.0,23224.0,-7373.0,-9786.0,6065.0,0
666.0,INFY,0.0,23885.0,-6485.0,-24642.0,-7242.0,0
667.0,INFY,0.0,22467.0,-1071.0,-26695.0,-5299.0,0
668.0,INFY,0.0,25210.0,-5093.0,-17504.0,2613.0,0
669.0,IOC,0.0,9340.0,-9294.0,352.0,398.0,0
670.0,IOC,0.0,24195.0,-18594.0,-3116.0,2485.0,0
671.0,IOC,0.0,46092.0,-10215.0,-38283.0,-2406.0,0
672.0,IOC,0.0,25624.0,-13610.0,-11890.0,124.0,0
673.0,IOC,0.0,28216.0,-17684.0,-10937.0,-405.0,0
674.0,IOC,0.0,29115.0,-17119.0,-12007.0,-11.0,0
675.0,IOC,0.0,12747.0,-22569.0,10436.0,614.0,0
676.0,IOC,0.0,7146.0,-29101.0,22456.0,502.0,0
677.0,IOC,0.0,49650.0,-22935.0,-27369.0,-653.0,0
678.0,IOC,0.0,25747.0,-21294.0,-4058.0,395.0,0
679.0,IOC,0.0,29644.0,-28030.0,-1794.0,-180.0,0
680.0,IOC,0.0,71099.0,-31464.0,-39385.0,250.0,0
681.0,IRCTC,0.0,69.0,-46.0,-17.0,6.0,0
682.0,IRCTC,0.0,288.0,7.0,-31.0,263.0,0
683.0,IRCTC,0.0,338.0,94.0,-136.0,296.0,0
684.0,IRCTC,0.0,24.0,40.0,-57.0,7.0,0
685.0,IRCTC,0.0,499.0,-353.0,-179.0,-33.0,0
686.0,IRCTC,0.0,409.0,8.0,-280.0,137.0,0
687.0,IRCTC,0.0,248.0,-453.0,-47.0,-252.0,0
688.0,IRCTC,0.0,524.0,-242.0,-258.0,23.0,0
689.0,IRCTC,0.0,812.0,-317.0,-434.0,61.0,0
690.0,IRCTC,0.0,882.0,-215.0,-404.0,262.0,0
691.0,IRFC,0.0,-16378.0,2.0,17582.0,1206.0,0
692.0,IRFC,0.0,-19455.0,2.0,18250.0,-1204.0,0
693.0,IRFC,0.0,-28076.0,2.0,28075.0,0.0,0
694.0,IRFC,0.0,-41748.0,1.0,41749.0,3.0,0
695.0,IRFC,0.0,-62701.0,1.0,62697.0,-2.0,0
696.0,IRFC,0.0,-89907.0,0.0,90202.0,296.0,0
697.0,IRFC,0.0,-64412.0,-5.0,64266.0,-151.0,0
698.0,IRFC,0.0,-28588.0,0.0,28644.0,56.0,0
699.0,IRFC,0.0,7914.0,-8.0,-8046.0,-140.0,0
700.0,ITC,0.0,7102.0,-3881.0,-3310.0,-90.0,0
701.0,ITC,0.0,7344.0,-3254.0,-4122.0,-32.0,0
702.0,ITC,0.0,9843.0,-5275.0,-4661.0,-93.0,0
703.0,ITC,0.0,9799.0,-3921.0,-5613.0,266.0,0
704.0,ITC,0.0,10627.0,-3251.0,-7301.0,75.0,0
705.0,ITC,0.0,13169.0,-7114.0,-6221.0,-166.0,0
706.0,ITC,0.0,12583.0,-5546.0,-6869.0,169.0,0
707.0,ITC,0.0,14690.0,-6174.0,-8181.0,334.0,0
708.0,ITC,0.0,12527.0,5740.0,-18634.0,-367.0,0
709.0,ITC,0.0,15776.0,-2238.0,-13580.0,-43.0,0
710.0,ITC,0.0,18878.0,-5732.0,-13006.0,139.0,0
711.0,ITC,0.0,17179.0,1563.0,-18551.0,191.0,0
712.0,JINDALSTEL,0.0,3522.0,-9591.0,6111.0,43.0,0
713.0,JINDALSTEL,0.0,4580.0,-12694.0,8879.0,766.0,0
714.0,JINDALSTEL,0.0,1182.0,-6717.0,5708.0,173.0,0
715.0,JINDALSTEL,0.0,4333.0,-2262.0,-2672.0,-601.0,0
716.0,JINDALSTEL,0.0,6850.0,-1998.0,-5108.0,-256.0,0
717.0,JINDALSTEL,0.0,7724.0,-1431.0,-6276.0,17.0,0
718.0,JINDALSTEL,0.0,9027.0,-832.0,-8261.0,-67.0,0
719.0,JINDALSTEL,0.0,8814.0,-1476.0,-7016.0,322.0,0
720.0,JINDALSTEL,0.0,11961.0,-1884.0,-4612.0,5465.0,0
721.0,JINDALSTEL,0.0,16048.0,-2331.0,-15120.0,-1403.0,0
722.0,JINDALSTEL,0.0,7347.0,-4090.0,-2500.0,757.0,0
723.0,JINDALSTEL,0.0,6008.0,-8344.0,1381.0,-955.0,0
724.0,JIOFIN,0.0,2055.0,-1110.0,-889.0,56.0,0
725.0,JIOFIN,0.0,-678.0,1441.0,-753.0,11.0,0
726.0,JSWENERGY,0.0,1725.0,-944.0,-684.0,96.0,0
727.0,JSWENERGY,0.0,2269.0,-363.0,-1859.0,48.0,0
728.0,JSWENERGY,0.0,3394.0,-422.0,-2327.0,645.0,0
729.0,JSWENERGY,0.0,3538.0,-3272.0,-1622.0,-1357.0,0
730.0,JSWENERGY,0.0,3853.0,-762.0,-2595.0,496.0,0
731.0,JSWENERGY,0.0,3934.0,-215.0,-3968.0,-249.0,0
732.0,JSWENERGY,0.0,2491.0,-55.0,-2523.0,-87.0,0
733.0,JSWENERGY,0.0,2082.0,301.0,-1962.0,421.0,0
734.0,JSWENERGY,0.0,3700.0,-1030.0,-2515.0,155.0,0
735.0,JSWENERGY,0.0,2952.0,-1387.0,-781.0,784.0,0
736.0,JSWENERGY,0.0,2084.0,-6778.0,7327.0,2634.0,0
737.0,JSWENERGY,0.0,6234.0,-8197.0,1675.0,-289.0,0
738.0,JSWSTEEL,0.0,5844.0,-5433.0,-791.0,-380.0,0
739.0,JSWSTEEL,0.0,2594.0,-5618.0,3300.0,276.0,0
740.0,JSWSTEEL,0.0,7876.0,-7372.0,-169.0,334.0,0
741.0,JSWSTEEL,0.0,6897.0,-3857.0,-3151.0,-111.0,0
742.0,JSWSTEEL,0.0,7888.0,-5094.0,-2710.0,84.0,0
743.0,JSWSTEEL,0.0,12379.0,-4529.0,-8185.0,-335.0,0
744.0,JSWSTEEL,0.0,14633.0,-11387.0,1753.0,4999.0,0
745.0,JSWSTEEL,0.0,12785.0,-19589.0,5189.0,-1615.0,0
746.0,JSWSTEEL,0.0,18789.0,-7702.0,-3110.0,7977.0,0
747.0,JSWSTEEL,0.0,26270.0,-14748.0,-14657.0,-3135.0,0
748.0,JSWSTEEL,0.0,23323.0,-10730.0,-5977.0,6616.0,0
749.0,JSWSTEEL,0.0,12078.0,-14467.0,-5005.0,-7394.0,0
750.0,KOTAKBANK,0.0,2878.0,-9035.0,7099.0,942.0,0
751.0,KOTAKBANK,0.0,9068.0,-1130.0,-5814.0,2125.0,0
752.0,KOTAKBANK,0.0,2302.0,-4467.0,2426.0,260.0,0
753.0,KOTAKBANK,0.0,5025.0,-2353.0,2024.0,4696.0,0
754.0,KOTAKBANK,0.0,13222.0,-5289.0,6055.0,13989.0,0
755.0,KOTAKBANK,0.0,-10392.0,-5475.0,14679.0,-1188.0,0
756.0,KOTAKBANK,0.0,1822.0,-3323.0,8365.0,6864.0,0
757.0,KOTAKBANK,0.0,46619.0,-13068.0,-735.0,32815.0,0
758.0,KOTAKBANK,0.0,4881.0,-11172.0,-10072.0,-16363.0,0
759.0,KOTAKBANK,0.0,8308.0,-10903.0,7543.0,4949.0,0
760.0,KOTAKBANK,0.0,-1242.0,-10381.0,1883.0,-9740.0,0
761.0,KOTAKBANK,0.0,15685.0,-8919.0,15515.0,22281.0,0
762.0,LICI,0.0,13274.0,9636.0,-13700.0,9210.0,0
763.0,LICI,0.0,54367.0,-40415.0,-18664.0,-4712.0,0
764.0,LICI,0.0,80602.0,148447.0,-256125.0,-27077.0,0
765.0,LICI,0.0,-3783.0,12531.0,0.0,8748.0,0
766.0,LICI,0.0,54519.0,-52848.0,-949.0,722.0,0
767.0,LICI,0.0,26122.0,-25269.0,-4427.0,-3574.0,0
777.0,LODHA,0.0,387.0,-854.0,330.0,-137.0,0
778.0,LODHA,0.0,1469.0,-1174.0,-312.0,-16.0,0
779.0,LODHA,0.0,696.0,-651.0,24.0,69.0,0
780.0,LODHA,0.0,-463.0,-175.0,736.0,97.0,0
781.0,LODHA,0.0,3772.0,182.0,-4188.0,-234.0,0
782.0,LODHA,0.0,2524.0,420.0,-2835.0,109.0,0
783.0,LODHA,0.0,1998.0,1139.0,-2888.0,250.0,0
784.0,LODHA,0.0,2750.0,1789.0,-3706.0,834.0,0
785.0,LODHA,0.0,2512.0,-2947.0,951.0,516.0,0
786.0,LT,0.0,-4355.0,-6922.0,11429.0,152.0,0
787.0,LT,0.0,-7143.0,-5510.0,13136.0,483.0,0
788.0,LT,0.0,-1365.0,-4778.0,7903.0,1759.0,0
789.0,LT,0.0,-3240.0,-4627.0,7253.0,-613.0,0
790.0,LT,0.0,6655.0,-9796.0,2896.0,-245.0,0
791.0,LT,0.0,-10031.0,3914.0,9370.0,3254.0,0
792.0,LT,0.0,-4756.0,-11023.0,15440.0,-338.0,0
793.0,LT,0.0,6694.0,-8408.0,6372.0,4658.0,0
794.0,LT,0.0,23074.0,-5750.0,-15274.0,2049.0,0
795.0,LT,0.0,19164.0,-3585.0,-15181.0,397.0,0
796.0,LT,0.0,22777.0,-8048.0,-11572.0,3156.0,0
797.0,LT,0.0,18266.0,2179.0,-25413.0,-4968.0,0
