"bluestock_fintech_—_nifty_100__|__profit_&_loss__|__1,276_records",year_label,unnamed:_2,unnamed:_3,unnamed:_4,unnamed:_5,unnamed:_6,unnamed:_7,unnamed:_8,unnamed:_9,unnamed:_10,unnamed:_11,unnamed:_12,unnamed:_13,unnamed:_14,fiscal_year
251.0,BAJAJHLDNG,0.0,431.0,85.0,347.0,80.0,2827.0,0.0,4.0,3170.0,4.0,3048.0,274.0,12.0,0
252.0,BAJAJHLDNG,0.0,435.0,134.0,301.0,69.0,3058.0,13.0,33.0,3314.0,7.0,3080.0,269.0,15.0,0
253.0,BAJAJHLDNG,0.0,457.0,106.0,352.0,77.0,3451.0,4.0,34.0,3766.0,3.0,3654.0,328.0,12.0,0
254.0,BAJAJHLDNG,0.0,484.0,117.0,367.0,76.0,3896.0,3.0,34.0,4226.0,2.0,4126.0,364.0,32.0,0
255.0,BAJAJHLDNG,0.0,522.0,142.0,380.0,73.0,4673.0,7.0,34.0,5012.0,1.0,4946.0,436.0,28.0,0
256.0,BAJAJHLDNG,0.0,1702.0,140.0,1562.0,92.0,5967.0,2.0,34.0,7493.0,2.0,7365.0,653.0,20.0,0
257.0,BAJAJHLDNG,0.0,1733.0,178.0,1554.0,90.0,6055.0,2.0,34.0,7574.0,0.0,7486.0,666.0,0.0,0
258.0,BAJFINANCE,0.0,5392.0,2274.0,1752.0,1367.0,25.0,26.0,36.0,1357.0,34.0,898.0,18.0,10.0,0
259.0,BAJFINANCE,0.0,7299.0,2959.0,2354.0,1986.0,27.0,35.0,56.0,1965.0,35.0,1279.0,24.0,10.0,0
260.0,BAJFINANCE,0.0,9970.0,3853.0,3250.0,2867.0,29.0,22.0,71.0,2817.0,35.0,1836.0,33.0,11.0,0
261.0,BAJFINANCE,0.0,12746.0,4696.0,4115.0,3935.0,31.0,10.0,102.0,3843.0,35.0,2496.0,43.0,9.0,0
262.0,BAJFINANCE,0.0,18487.0,6723.0,5454.0,6310.0,34.0,13.0,144.0,6179.0,35.0,3995.0,69.0,9.0,0
263.0,BAJFINANCE,0.0,26374.0,9608.0,9159.0,7608.0,29.0,9.0,295.0,7322.0,28.0,5264.0,87.0,11.0,0
264.0,BAJFINANCE,0.0,26673.0,9519.0,10839.0,6314.0,24.0,3.0,325.0,5992.0,26.0,4420.0,73.0,14.0,0
265.0,BAJFINANCE,0.0,31641.0,9855.0,11880.0,9906.0,31.0,-17.0,385.0,9504.0,26.0,7028.0,116.0,17.0,0
266.0,BAJFINANCE,0.0,41411.0,12701.0,12693.0,16018.0,39.0,-5.0,485.0,15528.0,26.0,11508.0,190.0,16.0,0
267.0,BAJFINANCE,0.0,54972.0,18886.0,16099.0,19987.0,36.0,6.0,683.0,19310.0,25.0,14451.0,233.0,15.0,0
268.0,BAJFINANCE,0.0,62279.0,21918.0,18943.0,21417.0,34.0,29.0,779.0,20667.0,0.0,15389.0,248.0,0.0,0
269.0,BANKBARODA,0.0,36442.0,24486.0,10950.0,1006.0,3.0,4511.0,322.0,5195.0,9.0,4829.0,23.0,19.0,0
270.0,BANKBARODA,0.0,40463.0,27604.0,12049.0,809.0,2.0,5555.0,368.0,5996.0,18.0,5036.0,23.0,19.0,0
271.0,BANKBARODA,0.0,44915.0,30547.0,13466.0,902.0,2.0,5449.0,368.0,5983.0,36.0,3950.0,18.0,18.0,0
272.0,BANKBARODA,0.0,45799.0,32107.0,25391.0,-11700.0,-26.0,5992.0,525.0,-6233.0,-19.0,-5033.0,-22.0,0.0,0
273.0,BANKBARODA,0.0,44473.0,29596.0,19250.0,-4372.0,-10.0,7937.0,540.0,3024.0,41.0,1855.0,8.0,15.0,0
274.0,BANKBARODA,0.0,46056.0,29160.0,26093.0,-9197.0,-20.0,7992.0,901.0,-2106.0,-9.0,-1836.0,-7.0,0.0,0
275.0,BANKBARODA,0.0,52906.0,32506.0,25815.0,-5414.0,-10.0,7887.0,948.0,1525.0,29.0,1166.0,4.0,0.0,0
276.0,BANKBARODA,0.0,78895.0,50040.0,40583.0,-11728.0,-15.0,12191.0,1697.0,-1234.0,-99.0,981.0,2.0,0.0,0
277.0,BANKBARODA,0.0,74314.0,43201.0,38070.0,-6957.0,-9.0,14687.0,1357.0,6373.0,77.0,1620.0,3.0,0.0,0
278.0,BANKBARODA,0.0,73385.0,38815.0,37518.0,-2948.0,-4.0,14395.0,1438.0,10008.0,23.0,7933.0,15.0,19.0,0
279.0,BANKBARODA,0.0,94503.0,49942.0,38231.0,6329.0,7.0,16275.0,2040.0,20565.0,29.0,15005.0,29.0,19.0,0
280.0,BANKBARODA,0.0,118379.0,69899.0,44379.0,4102.0,3.0,23399.0,1702.0,25799.0,29.0,18869.0,36.0,21.0,0
281.0,BANKBARODA,0.0,124144.0,74160.0,46459.0,3526.0,3.0,23807.0,0.0,27332.0,0.0,20144.0,39.0,0.0,0
282.0,BHARTIARTL,0.0,76947.0,53987.0,22960.0,30.0,1159.0,4519.0,14815.0,4785.0,53.0,2267.0,4.0,17.0,0
283.0,BHARTIARTL,0.0,85864.0,59352.0,26512.0,31.0,2881.0,5879.0,15650.0,7864.0,62.0,3019.0,5.0,26.0,0
284.0,BHARTIARTL,0.0,96101.0,62499.0,33602.0,35.0,1243.0,4446.0,19858.0,10540.0,52.0,5048.0,8.0,33.0,0
285.0,BHARTIARTL,0.0,96532.0,62548.0,33984.0,35.0,4858.0,8546.0,17450.0,12846.0,46.0,6893.0,11.0,9.0,0
286.0,BHARTIARTL,0.0,95468.0,60138.0,35330.0,37.0,1713.0,9547.0,19773.0,7723.0,45.0,4241.0,7.0,11.0,0
287.0,BHARTIARTL,0.0,82639.0,52560.0,30079.0,36.0,1756.0,9326.0,19243.0,3267.0,33.0,2184.0,2.0,194.0,0
288.0,BHARTIARTL,0.0,80780.0,55016.0,25764.0,32.0,4474.0,10622.0,21348.0,-1732.0,-99.0,1688.0,1.0,244.0,0
289.0,BHARTIARTL,0.0,87539.0,50930.0,36610.0,42.0,-37775.0,13992.0,27690.0,-42846.0,-28.0,-30664.0,-55.0,-3.0,0
290.0,BHARTIARTL,0.0,100616.0,55337.0,45279.0,45.0,-4215.0,15091.0,29404.0,-3432.0,99.0,-12364.0,-26.0,0.0,0
291.0,BHARTIARTL,0.0,116547.0,59013.0,57534.0,49.0,4656.0,16616.0,33091.0,12483.0,33.0,8305.0,7.0,39.0,0
292.0,BHARTIARTL,0.0,139145.0,67871.0,71274.0,51.0,1019.0,19300.0,36432.0,16561.0,26.0,12287.0,15.0,27.0,0
293.0,BHARTIARTL,0.0,149982.0,71691.0,78292.0,52.0,-3428.0,22648.0,39538.0,12679.0,32.0,8558.0,13.0,62.0,0
294.0,BHARTIARTL,0.0,155478.0,74745.0,80733.0,52.0,2190.0,22424.0,41690.0,18809.0,0.0,13816.0,22.0,0.0,0
295.0,BEL,0.0,6273.0,5604.0,669.0,11.0,622.0,7.0,136.0,1147.0,21.0,911.0,1.0,20.0,0
296.0,BEL,0.0,6518.0,5593.0,925.0,14.0,438.0,7.0,150.0,1206.0,21.0,952.0,1.0,20.0,0
297.0,BEL,0.0,7093.0,5913.0,1179.0,17.0,507.0,7.0,166.0,1513.0,21.0,1197.0,2.0,20.0,0
298.0,BEL,0.0,7354.0,5961.0,1393.0,19.0,573.0,10.0,192.0,1764.0,24.0,1337.0,2.0,31.0,0
299.0,BEL,0.0,8656.0,6864.0,1792.0,21.0,420.0,18.0,212.0,1983.0,24.0,1523.0,2.0,33.0,0
300.0,BEL,0.0,10401.0,8361.0,2039.0,20.0,196.0,6.0,272.0,1957.0,28.0,1431.0,2.0,34.0,0
301.0,BEL,0.0,12164.0,9255.0,2909.0,24.0,73.0,16.0,338.0,2628.0,30.0,1887.0,3.0,44.0,0
302.0,BEL,0.0,12968.0,10209.0,2759.0,21.0,99.0,8.0,372.0,2478.0,28.0,1825.0,3.0,37.0,0
303.0,BEL,0.0,14109.0,10895.0,3214.0,23.0,125.0,10.0,387.0,2942.0,30.0,2100.0,3.0,46.0,0
304.0,BEL,0.0,15368.0,12024.0,3344.0,22.0,232.0,9.0,401.0,3166.0,26.0,2400.0,3.0,46.0,0
305.0,BEL,0.0,17734.0,13645.0,4090.0,23.0,281.0,19.0,429.0,3923.0,25.0,2986.0,4.0,44.0,0
306.0,BEL,0.0,20268.0,15217.0,5051.0,25.0,670.0,12.0,443.0,5266.0,25.0,3985.0,5.0,40.0,0
307.0,BEL,0.0,21575.0,15867.0,5708.0,26.0,754.0,7.0,445.0,6010.0,0.0,4541.0,6.0,0.0,0
308.0,BHEL,0.0,48903.0,39420.0,9483.0,19.0,1132.0,128.0,957.0,9531.0,30.0,6693.0,18.0,20.0,0
309.0,BHEL,0.0,39561.0,34982.0,4579.0,12.0,1617.0,133.0,985.0,5078.0,31.0,3502.0,10.0,20.0,0
310.0,BHEL,0.0,31323.0,29183.0,2141.0,7.0,1221.0,92.0,1082.0,2187.0,34.0,1450.0,4.0,20.0,0
311.0,BHEL,0.0,25505.0,26862.0,-1357.0,-5.0,1492.0,360.0,937.0,-1161.0,-39.0,-706.0,-2.0,-14.0,0
312.0,BHEL,0.0,28465.0,27370.0,1095.0,4.0,753.0,413.0,850.0,586.0,22.0,455.0,1.0,85.0,0
313.0,BHEL,0.0,28827.0,27174.0,1653.0,6.0,679.0,330.0,787.0,1215.0,64.0,438.0,1.0,151.0,0
314.0,BHEL,0.0,30441.0,28409.0,2032.0,7.0,662.0,378.0,476.0,1840.0,46.0,1002.0,3.0,69.0,0
315.0,BHEL,0.0,21463.0,21596.0,-133.0,-1.0,590.0,613.0,503.0,-659.0,99.0,-1468.0,-4.0,0.0,0
316.0,BHEL,0.0,17309.0,20357.0,-3049.0,-18.0,393.0,467.0,473.0,-3596.0,-25.0,-2700.0,-8.0,0.0,0
317.0,BHEL,0.0,21211.0,20383.0,828.0,4.0,405.0,448.0,314.0,470.0,5.0,445.0,1.0,31.0,0
318.0,BHEL,0.0,23365.0,22321.0,1044.0,4.0,544.0,612.0,260.0,716.0,9.0,654.0,2.0,21.0,0
319.0,BHEL,0.0,23893.0,23182.0,711.0,3.0,608.0,828.0,249.0,243.0,-16.0,282.0,1.0,31.0,0
320.0,BHEL,0.0,25833.0,24783.0,1050.0,4.0,527.0,746.0,248.0,583.0,0.0,445.0,1.0,0.0,0
321.0,BOSCHLTD,0.0,8659.0,7310.0,1350.0,16.0,369.0,6.0,367.0,1346.0,29.0,958.0,305.0,20.0,0
322.0,BOSCHLTD,0.0,8757.0,7468.0,1289.0,15.0,353.0,0.0,384.0,1257.0,30.0,885.0,282.0,20.0,0
323.0,BOSCHLTD,0.0,12086.0,10104.0,1981.0,16.0,537.0,14.0,548.0,1956.0,32.0,1338.0,426.0,20.0,0
324.0,BOSCHLTD,0.0,9701.0,7823.0,1878.0,19.0,623.0,13.0,386.0,2102.0,27.0,1531.0,488.0,17.0,0
325.0,BOSCHLTD,0.0,10435.0,8473.0,1963.0,19.0,912.0,27.0,456.0,2391.0,27.0,1741.0,570.0,29.0,0
326.0,BOSCHLTD,0.0,11690.0,9597.0,2093.0,18.0,418.0,3.0,467.0,2041.0,33.0,1371.0,449.0,22.0,0
327.0,BOSCHLTD,0.0,12085.0,9931.0,2154.0,18.0,600.0,13.0,402.0,2339.0,32.0,1598.0,542.0,19.0,0
328.0,BOSCHLTD,0.0,9842.0,8358.0,1483.0,15.0,-105.0,10.0,383.0,985.0,34.0,650.0,220.0,48.0,0
329.0,BOSCHLTD,0.0,9718.0,8555.0,1163.0,12.0,-241.0,14.0,341.0,567.0,15.0,482.0,164.0,70.0,0
330.0,BOSCHLTD,0.0,11782.0,10319.0,1462.0,12.0,391.0,29.0,324.0,1500.0,19.0,1217.0,413.0,51.0,0
331.0,BOSCHLTD,0.0,14929.0,13120.0,1810.0,13.0,471.0,12.0,386.0,1882.0,24.0,1424.0,483.0,99.0,0
332.0,BOSCHLTD,0.0,16727.0,14632.0,2095.0,13.0,1566.0,51.0,430.0,3181.0,22.0,2490.0,844.0,44.0,0
333.0,BOSCHLTD,0.0,17150.0,14934.0,2216.0,13.0,876.0,13.0,412.0,2668.0,0.0,2084.0,707.0,0.0,0
334.0,BPCL,0.0,242181.0,235472.0,6709.0,3.0,1492.0,2518.0,2463.0,3220.0,40.0,1936.0,4.0,42.0,0
335.0,BPCL,0.0,264421.0,255007.0,9414.0,4.0,1344.0,1982.0,2611.0,6166.0,34.0,4053.0,9.0,31.0,0
336.0,BPCL,0.0,242598.0,232818.0,9780.0,4.0,2117.0,1180.0,3027.0,7690.0,34.0,5082.0,11.0,34.0,0
337.0,BPCL,0.0,187815.0,174844.0,12971.0,7.0,1913.0,680.0,2072.0,12132.0,33.0,8089.0,19.0,25.0,0
338.0,BPCL,0.0,201251.0,187468.0,13783.0,7.0,2721.0,696.0,2108.0,13700.0,31.0,9507.0,20.0,49.0,0
339.0,BPCL,0.0,235895.0,220578.0,15317.0,6.0,2927.0,1186.0,2885.0,14174.0,31.0,9792.0,21.0,46.0,0
340.0,BPCL,0.0,298226.0,283113.0,15112.0,5.0,2975.0,1764.0,3418.0,12905.0,34.0,8528.0,18.0,48.0,0
341.0,BPCL,0.0,284572.0,275597.0,8975.0,3.0,1393.0,2637.0,4080.0,3652.0,0.0,3666.0,7.0,106.0,0
342.0,BPCL,0.0,230171.0,209170.0,21001.0,9.0,7489.0,1723.0,4334.0,22432.0,23.0,17320.0,37.0,102.0,0
343.0,BPCL,0.0,346791.0,327654.0,19137.0,6.0,4939.0,2606.0,5434.0,16037.0,27.0,11682.0,27.0,29.0,0
344.0,BPCL,0.0,473187.0,462288.0,10899.0,2.0,2036.0,3745.0,6369.0,2821.0,24.0,2131.0,5.0,40.0,0
345.0,BPCL,0.0,448083.0,404001.0,44082.0,10.0,3032.0,4149.0,6771.0,36194.0,26.0,26859.0,62.0,33.0,0
346.0,BPCL,0.0,445601.0,419046.0,26554.0,6.0,3037.0,3640.0,6996.0,18955.0,0.0,13734.0,32.0,0.0,0
347.0,BRITANNIA,0.0,6185.0,5765.0,421.0,7.0,52.0,41.0,73.0,358.0,27.0,260.0,11.0,39.0,0
348.0,BRITANNIA,0.0,6913.0,6286.0,627.0,9.0,34.0,8.0,83.0,569.0,30.0,395.0,16.0,36.0,0
349.0,BRITANNIA,0.0,7858.0,6988.0,870.0,11.0,228.0,4.0,144.0,950.0,28.0,689.0,29.0,28.0,0
350.0,BRITANNIA,0.0,8397.0,7174.0,1224.0,15.0,115.0,5.0,113.0,1220.0,32.0,825.0,34.0,29.0,0
351.0,BRITANNIA,0.0,9054.0,7776.0,1278.0,14.0,151.0,5.0,119.0,1304.0,32.0,885.0,37.0,30.0,0
352.0,BRITANNIA,0.0,9914.0,8413.0,1501.0,15.0,166.0,8.0,142.0,1518.0,34.0,1004.0,42.0,30.0,0
353.0,BRITANNIA,0.0,11055.0,9322.0,1732.0,16.0,206.0,9.0,162.0,1768.0,35.0,1155.0,48.0,31.0,0
354.0,BRITANNIA,0.0,11600.0,9756.0,1843.0,16.0,263.0,77.0,185.0,1844.0,24.0,1394.0,58.0,60.0,0
355.0,BRITANNIA,0.0,13136.0,10627.0,2509.0,19.0,313.0,111.0,198.0,2514.0,26.0,1851.0,77.0,204.0,0
356.0,BRITANNIA,0.0,14136.0,11935.0,2201.0,16.0,222.0,144.0,201.0,2078.0,27.0,1516.0,63.0,89.0,0
357.0,BRITANNIA,0.0,16301.0,13470.0,2831.0,17.0,597.0,169.0,226.0,3033.0,24.0,2316.0,96.0,75.0,0
358.0,BRITANNIA,0.0,16769.0,13603.0,3167.0,19.0,211.0,164.0,300.0,2913.0,27.0,2134.0,89.0,83.0,0
359.0,BRITANNIA,0.0,17244.0,14107.0,3136.0,18.0,182.0,121.0,308.0,2889.0,0.0,2129.0,89.0,0.0,0
360.0,CANBK,0.0,34070.0,26198.0,7217.0,655.0,2.0,3308.0,191.0,3771.0,22.0,2995.0,12.0,19.0,0
361.0,CANBK,0.0,39570.0,30606.0,9636.0,-672.0,-2.0,4144.0,230.0,3242.0,20.0,2672.0,10.0,19.0,0
362.0,CANBK,0.0,43813.0,34133.0,10302.0,-621.0,-1.0,4733.0,429.0,3683.0,22.0,2931.0,11.0,17.0,0
363.0,CANBK,0.0,44039.0,34263.0,17785.0,-8008.0,-18.0,5266.0,172.0,-2914.0,-13.0,-2535.0,-9.0,0.0,0
364.0,CANBK,0.0,41457.0,31540.0,15691.0,-5775.0,-14.0,7852.0,331.0,1746.0,29.0,1411.0,5.0,4.0,0
365.0,CANBK,0.0,41345.0,29113.0,25582.0,-13350.0,-32.0,7398.0,456.0,-6408.0,-36.0,-3873.0,-11.0,0.0,0
366.0,CANBK,0.0,47951.0,32339.0,27202.0,-11590.0,-24.0,9907.0,429.0,-2111.0,-99.0,696.0,2.0,0.0,0
367.0,CANBK,0.0,49759.0,35817.0,26809.0,-12867.0,-26.0,11799.0,446.0,-1514.0,34.0,-1921.0,-4.0,0.0,0
368.0,CANBK,0.0,70253.0,45182.0,43437.0,-18367.0,-26.0,23086.0,838.0,3882.0,30.0,2957.0,4.0,0.0,0
369.0,CANBK,0.0,70614.0,43035.0,41235.0,-13657.0,-19.0,23643.0,841.0,9145.0,37.0,6158.0,7.0,19.0,0
370.0,CANBK,0.0,85885.0,52990.0,42772.0,-9877.0,-12.0,25325.0,1021.0,14427.0,25.0,11345.0,12.0,19.0,0
371.0,CANBK,0.0,110519.0,72118.0,46146.0,-7745.0,-7.0,28646.0,902.0,20000.0,26.0,15401.0,17.0,19.0,0
372.0,CANBK,0.0,119392.0,80351.0,48026.0,-8985.0,-8.0,30394.0,0.0,21409.0,0.0,16571.0,18.0,0.0,0
373.0,CHOLAFIN,0.0,2570.0,1410.0,688.0,472.0,18.0,1.0,22.0,452.0,32.0,308.0,4.0,16.0,0
374.0,CHOLAFIN,0.0,3279.0,1769.0,932.0,578.0,18.0,1.0,25.0,554.0,34.0,368.0,5.0,14.0,0
375.0,CHOLAFIN,0.0,3715.0,1958.0,1061.0,696.0,19.0,0.0,30.0,666.0,33.0,444.0,6.0,11.0,0
376.0,CHOLAFIN,0.0,4214.0,2048.0,1266.0,899.0,21.0,2.0,22.0,879.0,35.0,575.0,7.0,12.0,0
377.0,CHOLAFIN,0.0,4694.0,2228.0,1322.0,1143.0,24.0,3.0,39.0,1107.0,35.0,718.0,9.0,12.0,0
378.0,CHOLAFIN,0.0,5559.0,2657.0,1451.0,1451.0,26.0,0.0,51.0,1401.0,34.0,918.0,12.0,11.0,0
379.0,CHOLAFIN,0.0,7108.0,3588.0,1632.0,1888.0,27.0,1.0,57.0,1832.0,35.0,1197.0,15.0,8.0,0
380.0,CHOLAFIN,0.0,8712.0,4592.0,2421.0,1699.0,20.0,0.0,111.0,1588.0,34.0,1054.0,13.0,13.0,0
381.0,CHOLAFIN,0.0,9583.0,4576.0,2913.0,2094.0,22.0,56.0,102.0,2048.0,26.0,1521.0,19.0,11.0,0
382.0,CHOLAFIN,0.0,10148.0,4298.0,2926.0,2924.0,29.0,84.0,101.0,2908.0,26.0,2154.0,26.0,8.0,0
383.0,CHOLAFIN,0.0,12884.0,5748.0,3621.0,3515.0,27.0,220.0,121.0,3615.0,26.0,2665.0,32.0,6.0,0
384.0,CHOLAFIN,0.0,19163.0,9231.0,5385.0,4548.0,24.0,255.0,198.0,4605.0,26.0,3420.0,41.0,5.0,0
385.0,CHOLAFIN,0.0,22502.0,10875.0,6452.0,5175.0,23.0,248.0,243.0,5180.0,0.0,3852.0,46.0,0.0,0
386.0,CIPLA,0.0,8279.0,34.0,6065.0,2214.0,27.0,245.0,330.0,2095.0,26.0,1545.0,19.0,10.0,0
387.0,CIPLA,0.0,10173.0,146.0,8026.0,2147.0,21.0,251.0,373.0,1880.0,25.0,1404.0,17.0,12.0,0
388.0,CIPLA,0.0,11345.0,168.0,9183.0,2163.0,19.0,164.0,505.0,1654.0,24.0,1229.0,15.0,14.0,0
389.0,CIPLA,0.0,13790.0,207.0,11310.0,2480.0,18.0,208.0,754.0,1727.0,19.0,1383.0,17.0,12.0,0
390.0,CIPLA,0.0,14394.0,159.0,11898.0,2496.0,17.0,208.0,1323.0,1222.0,15.0,1035.0,13.0,16.0,0
391.0,CIPLA,0.0,15156.0,114.0,12329.0,2826.0,19.0,280.0,1323.0,1669.0,15.0,1417.0,18.0,17.0,0
392.0,CIPLA,0.0,16362.0,168.0,13265.0,3097.0,19.0,477.0,1326.0,2079.0,27.0,1492.0,19.0,16.0,0
393.0,CIPLA,0.0,17132.0,197.0,13926.0,3206.0,19.0,344.0,1175.0,2178.0,29.0,1500.0,19.0,21.0,0
394.0,CIPLA,0.0,19160.0,161.0,14907.0,4252.0,22.0,266.0,1068.0,3290.0,27.0,2389.0,30.0,17.0,0
395.0,CIPLA,0.0,21763.0,106.0,17211.0,4553.0,21.0,99.0,1052.0,3493.0,27.0,2547.0,31.0,16.0,0
396.0,CIPLA,0.0,22753.0,110.0,17726.0,5027.0,22.0,293.0,1172.0,4038.0,30.0,2833.0,35.0,24.0,0
397.0,CIPLA,0.0,25774.0,90.0,19483.0,6291.0,24.0,552.0,1051.0,5702.0,27.0,4154.0,51.0,25.0,0
398.0,CIPLA,0.0,26981.0,66.0,20075.0,6906.0,26.0,822.0,1087.0,6576.0,0.0,4987.0,62.0,0.0,0
399.0,COALINDIA,0.0,68303.0,46.0,50216.0,18087.0,26.0,8752.0,1813.0,24979.0,31.0,17356.0,27.0,51.0,0
400.0,COALINDIA,0.0,70608.0,59.0,52842.0,17766.0,25.0,7169.0,1996.0,22880.0,34.0,15112.0,24.0,121.0,0
401.0,COALINDIA,0.0,74120.0,9.0,56777.0,17343.0,23.0,6570.0,2320.0,21584.0,36.0,13727.0,22.0,95.0,0
402.0,COALINDIA,0.0,77861.0,388.0,59147.0,18714.0,24.0,5939.0,2826.0,21440.0,33.0,14267.0,23.0,121.0,0
403.0,COALINDIA,0.0,78164.0,410.0,65716.0,12448.0,16.0,5316.0,2907.0,14446.0,36.0,9280.0,15.0,133.0,0
404.0,COALINDIA,0.0,85244.0,430.0,75956.0,9288.0,11.0,4975.0,3063.0,10770.0,35.0,7038.0,11.0,146.0,0
405.0,COALINDIA,0.0,99586.0,264.0,74579.0,25007.0,25.0,5834.0,3450.0,27127.0,36.0,17464.0,28.0,46.0,0
406.0,COALINDIA,0.0,96080.0,503.0,74500.0,21581.0,22.0,6444.0,3451.0,24071.0,31.0,16700.0,27.0,44.0,0
407.0,COALINDIA,0.0,90026.0,642.0,71398.0,18628.0,21.0,3742.0,3718.0,18009.0,29.0,12702.0,21.0,78.0,0
408.0,COALINDIA,0.0,109715.0,541.0,84995.0,24721.0,23.0,3866.0,4429.0,23616.0,26.0,17378.0,28.0,60.0,0
409.0,COALINDIA,0.0,138252.0,684.0,94020.0,44232.0,32.0,6560.0,6833.0,43275.0,27.0,31723.0,52.0,47.0,0
410.0,COALINDIA,0.0,142324.0,819.0,94352.0,47971.0,34.0,8396.0,6735.0,48813.0,23.0,37369.0,61.0,42.0,0
411.0,COALINDIA,0.0,140328.0,875.0,93717.0,46610.0,33.0,8145.0,8357.0,45523.0,0.0,34350.0,56.0,0.0,0
412.0,DABUR,0.0,6140.0,5148.0,992.0,16.0,100.0,59.0,85.0,948.0,19.0,766.0,4.0,34.0,0
413.0,DABUR,0.0,7058.0,5897.0,1162.0,16.0,126.0,54.0,97.0,1136.0,19.0,916.0,5.0,33.0,0
414.0,DABUR,0.0,7795.0,6475.0,1320.0,17.0,154.0,40.0,115.0,1319.0,19.0,1068.0,6.0,33.0,0
415.0,DABUR,0.0,7780.0,6261.0,1518.0,20.0,217.0,48.0,133.0,1554.0,19.0,1254.0,7.0,32.0,0
416.0,DABUR,0.0,7614.0,6102.0,1512.0,20.0,296.0,54.0,143.0,1611.0,21.0,1280.0,7.0,31.0,0
417.0,DABUR,0.0,7722.0,6104.0,1617.0,21.0,291.0,53.0,162.0,1693.0,20.0,1358.0,8.0,81.0,0
418.0,DABUR,0.0,8515.0,6775.0,1740.0,20.0,222.0,60.0,177.0,1725.0,16.0,1446.0,8.0,34.0,0
419.0,DABUR,0.0,8685.0,6892.0,1792.0,21.0,205.0,50.0,220.0,1728.0,16.0,1448.0,8.0,37.0,0
420.0,DABUR,0.0,9562.0,7560.0,2002.0,21.0,325.0,31.0,240.0,2056.0,18.0,1695.0,10.0,50.0,0
421.0,DABUR,0.0,10889.0,8637.0,2252.0,21.0,308.0,39.0,253.0,2269.0,23.0,1742.0,10.0,53.0,0
422.0,DABUR,0.0,11530.0,9367.0,2162.0,19.0,445.0,78.0,311.0,2219.0,23.0,1701.0,10.0,54.0,0
423.0,DABUR,0.0,12404.0,10004.0,2400.0,19.0,482.0,124.0,399.0,2359.0,23.0,1811.0,10.0,53.0,0
424.0,DABUR,0.0,12447.0,10106.0,2341.0,19.0,537.0,152.0,424.0,2302.0,0.0,1760.0,10.0,0.0,0
425.0,DIVISLAB,0.0,2145.0,1329.0,816.0,38.0,45.0,3.0,77.0,781.0,23.0,602.0,23.0,33.0,0
426.0,DIVISLAB,0.0,2532.0,1514.0,1018.0,40.0,68.0,3.0,92.0,991.0,22.0,773.0,29.0,34.0,0
427.0,DIVISLAB,0.0,3115.0,1942.0,1173.0,38.0,38.0,3.0,136.0,1072.0,21.0,852.0,32.0,31.0,0
428.0,DIVISLAB,0.0,3776.0,2354.0,1423.0,38.0,93.0,5.0,118.0,1393.0,19.0,1126.0,42.0,24.0,0
429.0,DIVISLAB,0.0,4064.0,2615.0,1450.0,36.0,72.0,3.0,123.0,1395.0,24.0,1060.0,40.0,25.0,0
430.0,DIVISLAB,0.0,3891.0,2622.0,1269.0,33.0,107.0,2.0,142.0,1231.0,29.0,877.0,33.0,30.0,0
431.0,DIVISLAB,0.0,4946.0,3072.0,1874.0,38.0,154.0,5.0,169.0,1855.0,27.0,1353.0,51.0,31.0,0
432.0,DIVISLAB,0.0,5394.0,3568.0,1826.0,34.0,186.0,7.0,186.0,1819.0,24.0,1377.0,52.0,31.0,0
433.0,DIVISLAB,0.0,6969.0,4102.0,2867.0,41.0,57.0,2.0,256.0,2666.0,26.0,1984.0,75.0,27.0,0
434.0,DIVISLAB,0.0,8960.0,5075.0,3885.0,43.0,112.0,2.0,312.0,3684.0,20.0,2960.0,112.0,27.0,0
435.0,DIVISLAB,0.0,7767.0,5397.0,2370.0,31.0,344.0,2.0,343.0,2369.0,23.0,1824.0,69.0,44.0,0
436.0,DIVISLAB,0.0,7845.0,5635.0,2210.0,28.0,335.0,4.0,378.0,2163.0,26.0,1600.0,60.0,50.0,0
437.0,DIVISLAB,0.0,8614.0,6056.0,2558.0,30.0,359.0,3.0,386.0,2528.0,0.0,1836.0,69.0,0.0,0
438.0,DLF,0.0,7773.0,5140.0,2633.0,34.0,1279.0,2314.0,796.0,802.0,17.0,667.0,4.0,48.0,0
439.0,DLF,0.0,8298.0,5805.0,2493.0,30.0,1133.0,2463.0,663.0,500.0,-16.0,590.0,4.0,55.0,0
440.0,DLF,0.0,7649.0,4635.0,3014.0,39.0,503.0,2304.0,545.0,668.0,24.0,507.0,3.0,66.0,0
441.0,DLF,0.0,9926.0,5960.0,3966.0,40.0,506.0,2680.0,766.0,1026.0,55.0,305.0,2.0,117.0,0
442.0,DLF,0.0,8221.0,4775.0,3446.0,42.0,1135.0,2980.0,572.0,1030.0,22.0,708.0,4.0,50.0,0
443.0,DLF,0.0,6707.0,4329.0,2378.0,35.0,9722.0,2951.0,534.0,8615.0,50.0,4477.0,25.0,8.0,0
444.0,DLF,0.0,8366.0,6218.0,2148.0,26.0,784.0,2062.0,225.0,646.0,43.0,1314.0,6.0,33.0,0
